run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1038,mlpppo_small_5agents_pursuit_oracle,27,2,385,0,0.4000,0.4000,0,0.8138,2,21,0.4177,0.5882
1039,mlpppo_small_5agents_pursuit_oracle,50,5,698,0,1.0000,0.0000,0,0.7629,20,37,0.1451,0.9167
1040,mlpppo_small_5agents_pursuit_oracle,45,1,739,0,0.6000,0.0800,0,0.7205,12,39,0.0988,0.8939
1041,mlpppo_small_5agents_pursuit_oracle,42,6,648,0,0.8000,0.1524,0,0.8224,12,32,0.1662,0.4138
1042,mlpppo_small_5agents_pursuit_oracle,35,1,455,0,0.6000,0.2629,0,0.7946,8,20,0.2751,0.8824
1043,mlpppo_small_5agents_pursuit_oracle,44,3,601,0,0.8000,0.1091,0,0.7350,18,30,0.0566,0.7500
1044,mlpppo_small_5agents_pursuit_oracle,50,4,1079,0,1.0000,0.0000,0,0.8024,24,42,0.0528,0.9474
1045,mlpppo_small_5agents_pursuit_oracle,43,1,565,0,0.8000,0.1302,0,0.7583,10,33,0.1228,0.7143
1046,mlpppo_small_5agents_pursuit_oracle,50,2,730,0,1.0000,0.0000,0,0.7313,12,40,0.0677,0.9231
1047,mlpppo_small_5agents_pursuit_oracle,50,3,713,0,1.0000,0.0000,0,0.7106,37,36,0.0759,0.3000
1048,mlpppo_small_5agents_pursuit_oracle,49,1,822,0,0.8000,0.0163,0,0.7159,8,38,0.0731,0.9231
1049,mlpppo_small_5agents_pursuit_oracle,40,2,591,0,0.8000,0.2000,0,0.7797,4,27,0.0414,0.9722
1050,mlpppo_small_5agents_pursuit_oracle,46,4,693,0,0.8000,0.0696,0,0.7683,10,37,0.0424,0.7391
1051,mlpppo_small_5agents_pursuit_oracle,42,6,656,0,0.8000,0.1524,0,0.7628,7,34,0.1365,0.8214
1052,mlpppo_small_5agents_pursuit_oracle,49,2,748,0,0.8000,0.0163,0,0.7530,8,37,0.1031,0.7660
1053,mlpppo_small_5agents_pursuit_oracle,49,3,984,0,0.8000,0.0163,0,0.7817,26,40,0.0885,0.6667
1054,mlpppo_small_5agents_pursuit_oracle,41,3,752,0,0.8000,0.1756,0,0.7937,9,33,0.2664,0.9412
1055,mlpppo_small_5agents_pursuit_oracle,50,2,728,0,1.0000,0.0000,0,0.7841,8,37,0.0831,0.7368
1056,mlpppo_small_5agents_pursuit_oracle,37,4,507,0,0.4000,0.1514,0,0.7389,0,28,0.1537,0.7500
1057,mlpppo_small_5agents_pursuit_oracle,48,3,1006,0,0.8000,0.0333,0,0.7894,22,43,0.0255,0.5200
1058,mlpppo_small_5agents_pursuit_oracle,34,1,345,0,0.6000,0.2941,0,0.7064,6,22,0.3901,0.9286
1059,mlpppo_small_5agents_pursuit_oracle,50,4,802,0,1.0000,0.0000,0,0.7758,16,39,0.1008,0.8750
1060,mlpppo_small_5agents_pursuit_oracle,50,2,706,0,1.0000,0.0000,0,0.7808,11,40,0.1542,0.9444
1061,mlpppo_small_5agents_pursuit_oracle,41,1,442,0,0.8000,0.1756,0,0.6758,6,30,0.2482,0.8387
1062,mlpppo_small_5agents_pursuit_oracle,47,2,961,0,0.8000,0.0511,0,0.8443,27,42,0.0654,0.8571
1063,mlpppo_small_5agents_pursuit_oracle,42,1,626,0,0.8000,0.1524,0,0.7962,7,30,0.0107,0.8696
1064,mlpppo_small_5agents_pursuit_oracle,25,2,305,0,0.4000,0.4320,0,0.7570,1,14,0.4754,0.8000
1065,mlpppo_small_5agents_pursuit_oracle,50,5,770,0,1.0000,0.0000,0,0.7502,6,42,0.1387,0.7500
1066,mlpppo_small_5agents_pursuit_oracle,50,6,785,0,1.0000,0.0000,0,0.7581,15,42,0.0854,0.8889
1067,mlpppo_small_5agents_pursuit_oracle,33,0,296,0,0.6000,0.3152,0,0.6892,3,16,0.3540,0.9167
1068,mlpppo_small_5agents_pursuit_oracle,41,2,621,0,0.8000,0.1756,0,0.7595,3,28,0.2550,0.6667
1069,mlpppo_small_5agents_pursuit_oracle,42,4,488,0,0.8000,0.1524,0,0.7515,7,23,0.2413,0.8000
1070,mlpppo_small_5agents_pursuit_oracle,50,3,829,0,1.0000,0.0000,0,0.7911,7,44,0.0975,0.7143
1071,mlpppo_small_5agents_pursuit_oracle,44,3,512,0,0.8000,0.1091,0,0.6992,5,33,0.2052,0.9000
1072,mlpppo_small_5agents_pursuit_oracle,50,4,779,0,1.0000,0.0000,0,0.8279,13,40,0.1633,0.9524
1073,mlpppo_small_5agents_pursuit_oracle,24,3,473,0,0.4000,0.4667,0,0.8637,3,22,0.3834,0.8873
1074,mlpppo_small_5agents_pursuit_oracle,50,1,849,0,1.0000,0.0000,0,0.7542,2,43,0.0849,0.8667
1075,mlpppo_small_5agents_pursuit_oracle,50,7,820,0,1.0000,0.0000,0,0.8207,23,41,0.0734,1.0000
1076,mlpppo_small_5agents_pursuit_oracle,40,5,595,0,0.8000,0.2000,0,0.8012,8,27,0.0760,0.5556
1077,mlpppo_small_5agents_pursuit_oracle,41,3,664,0,0.8000,0.1756,0,0.7979,5,31,0.2514,0.7750
1078,mlpppo_small_5agents_pursuit_oracle,32,0,356,0,0.6000,0.3500,0,0.7566,3,19,0.1527,0.8889
1079,mlpppo_small_5agents_pursuit_oracle,44,1,744,0,0.8000,0.1091,0,0.8060,14,37,0.1216,0.6087
1080,mlpppo_small_5agents_pursuit_oracle,42,3,828,0,0.8000,0.1524,0,0.8203,7,34,0.1025,0.8919
1081,mlpppo_small_5agents_pursuit_oracle,28,0,410,0,0.0000,0.3143,0,0.7582,0,25,0.3349,0.9104
1082,mlpppo_small_5agents_pursuit_oracle,27,2,444,0,0.4000,0.3852,0,0.7923,0,21,0.4033,0.8790
1083,mlpppo_small_5agents_pursuit_oracle,48,4,944,0,0.8000,0.0333,0,0.8260,17,41,0.0981,0.6842
1084,mlpppo_small_5agents_pursuit_oracle,42,2,711,0,0.8000,0.1524,0,0.8554,3,34,0.0484,0.8571
1085,mlpppo_small_5agents_pursuit_oracle,47,5,1044,0,0.8000,0.0511,0,0.8281,10,39,0.0456,0.9143
1086,mlpppo_small_5agents_pursuit_oracle,36,2,573,0,0.6000,0.2333,0,0.8095,10,25,0.1692,0.8571
1087,mlpppo_small_5agents_pursuit_oracle,24,1,326,0,0.4000,0.4500,0,0.7927,2,16,0.4938,0.8409
1088,mlpppo_small_5agents_pursuit_oracle,43,3,577,0,0.8000,0.1302,0,0.7551,12,31,0.1205,0.9697
1089,mlpppo_small_5agents_pursuit_oracle,44,4,799,0,0.8000,0.1091,0,0.8431,8,37,0.1160,0.7391
1090,mlpppo_small_5agents_pursuit_oracle,41,2,578,0,0.6000,0.1561,0,0.7652,4,23,0.1368,0.9333
1091,mlpppo_small_5agents_pursuit_oracle,23,1,403,0,0.4000,0.4696,0,0.8596,1,19,0.6034,0.8857
1092,mlpppo_small_5agents_pursuit_oracle,40,3,496,0,0.6000,0.1700,0,0.7481,1,26,0.1872,0.7021
1093,mlpppo_small_5agents_pursuit_oracle,43,1,572,0,0.8000,0.1302,0,0.7627,6,33,0.1083,0.9375
1094,mlpppo_small_5agents_pursuit_oracle,32,4,617,0,0.6000,0.3375,0,0.8372,7,20,0.4730,0.6763
1095,mlpppo_small_5agents_pursuit_oracle,49,1,1016,0,0.8000,0.0163,0,0.7928,11,41,0.1191,0.7826
1096,mlpppo_small_5agents_pursuit_oracle,50,5,737,0,1.0000,0.0000,0,0.7980,13,38,0.0495,0.8276
1097,mlpppo_small_5agents_pursuit_oracle,45,3,875,0,0.8000,0.0889,0,0.7986,9,37,0.0860,0.8696
1098,mlpppo_small_5agents_pursuit_oracle,41,4,620,0,0.8000,0.1756,0,0.7769,11,33,0.2574,0.8571
1099,mlpppo_small_5agents_pursuit_oracle,45,5,1016,0,0.8000,0.0889,0,0.8144,8,39,0.1205,0.9149
1100,mlpppo_small_5agents_pursuit_oracle,40,3,774,0,0.6000,0.1900,0,0.8381,17,34,0.3151,0.8036
1101,mlpppo_small_5agents_pursuit_oracle,30,3,374,0,0.4000,0.2800,0,0.8016,3,24,0.0795,0.9167
1102,mlpppo_small_5agents_pursuit_oracle,22,0,194,0,0.2000,0.3636,0,0.7592,2,12,0.3631,0.9538
1103,mlpppo_small_5agents_pursuit_oracle,41,3,638,0,0.8000,0.1756,0,0.8558,0,38,0.2382,0.7556
1104,mlpppo_small_5agents_pursuit_oracle,44,1,867,0,0.8000,0.1091,0,0.7951,3,38,0.1066,0.8966
1105,mlpppo_small_5agents_pursuit_oracle,35,1,663,0,0.4000,0.2171,0,0.8020,10,27,0.1078,0.8571
1106,mlpppo_small_5agents_pursuit_oracle,47,4,675,0,0.8000,0.0511,0,0.7966,3,34,0.0820,0.9333
1107,mlpppo_small_5agents_pursuit_oracle,50,1,695,0,1.0000,0.0000,0,0.7628,7,40,0.1724,0.9524
1108,mlpppo_small_5agents_pursuit_oracle,34,4,468,0,0.6000,0.2824,0,0.8311,2,27,0.2177,0.7544
1109,mlpppo_small_5agents_pursuit_oracle,42,0,440,0,0.8000,0.1524,0,0.7585,12,30,0.1519,0.6667
