run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1815,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,3,822,0,1.0000,0.0000,0,0.7418,0,0,0.0325,0.0000
1816,mlpppo_small_5agents_pursuit_no_alarm_oracle,38,6,948,0,0.4000,0.2105,0,0.8356,0,0,0.2212,0.0000
1817,mlpppo_small_5agents_pursuit_no_alarm_oracle,40,1,678,0,0.8000,0.2000,0,0.8268,0,0,0.0776,0.0000
1818,mlpppo_small_5agents_pursuit_no_alarm_oracle,41,2,705,0,0.8000,0.1756,0,0.7714,0,0,0.2185,0.0000
1819,mlpppo_small_5agents_pursuit_no_alarm_oracle,36,1,506,0,0.6000,0.2667,0,0.8127,0,0,0.1838,0.0000
1820,mlpppo_small_5agents_pursuit_no_alarm_oracle,44,4,631,0,0.8000,0.1091,0,0.7017,0,0,0.1537,0.0000
1821,mlpppo_small_5agents_pursuit_no_alarm_oracle,49,7,896,0,0.8000,0.0163,0,0.7444,0,0,0.0315,0.0000
1822,mlpppo_small_5agents_pursuit_no_alarm_oracle,47,4,971,0,0.6000,0.0426,0,0.7589,0,0,0.0358,0.0000
1823,mlpppo_small_5agents_pursuit_no_alarm_oracle,45,1,568,0,0.6000,0.0800,0,0.7295,0,0,0.0578,0.0000
1824,mlpppo_small_5agents_pursuit_no_alarm_oracle,41,1,617,0,0.6000,0.1659,0,0.8049,0,0,0.0825,0.0000
1825,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,4,835,0,1.0000,0.0000,0,0.7704,0,0,0.0823,0.0000
1826,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,5,835,0,1.0000,0.0000,0,0.7525,0,0,0.0909,0.0000
1827,mlpppo_small_5agents_pursuit_no_alarm_oracle,42,2,390,0,0.8000,0.1524,0,0.6327,0,0,0.2407,0.0000
1828,mlpppo_small_5agents_pursuit_no_alarm_oracle,37,1,488,0,0.6000,0.2162,0,0.7469,0,0,0.1634,0.0000
1829,mlpppo_small_5agents_pursuit_no_alarm_oracle,41,1,483,0,0.8000,0.1756,0,0.7747,0,0,0.2703,0.0000
1830,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,4,744,0,1.0000,0.0000,0,0.7572,0,0,0.0917,0.0000
1831,mlpppo_small_5agents_pursuit_no_alarm_oracle,35,2,397,0,0.6000,0.2743,0,0.7700,0,0,0.2178,0.0000
1832,mlpppo_small_5agents_pursuit_no_alarm_oracle,41,2,1185,0,0.4000,0.1073,0,0.8200,0,0,0.0477,0.0000
1833,mlpppo_small_5agents_pursuit_no_alarm_oracle,43,4,672,0,0.8000,0.1302,0,0.8027,0,0,0.1112,0.0000
1834,mlpppo_small_5agents_pursuit_no_alarm_oracle,49,3,791,0,0.8000,0.0163,0,0.7812,0,0,0.0570,0.0000
1835,mlpppo_small_5agents_pursuit_no_alarm_oracle,32,2,289,0,0.4000,0.3000,0,0.6594,0,0,0.3276,0.0000
1836,mlpppo_small_5agents_pursuit_no_alarm_oracle,37,1,753,0,0.6000,0.2162,0,0.7794,0,0,0.1254,0.0000
1837,mlpppo_small_5agents_pursuit_no_alarm_oracle,43,3,856,0,0.6000,0.1209,0,0.8286,0,0,0.1160,0.0000
1838,mlpppo_small_5agents_pursuit_no_alarm_oracle,45,3,1001,0,0.6000,0.0711,0,0.7882,0,0,0.0304,0.0000
1839,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,5,765,0,1.0000,0.0000,0,0.7922,0,0,0.1345,0.0000
1840,mlpppo_small_5agents_pursuit_no_alarm_oracle,42,2,652,0,0.8000,0.1524,0,0.7882,0,0,0.1900,0.0000
1841,mlpppo_small_5agents_pursuit_no_alarm_oracle,36,2,559,0,0.6000,0.2556,0,0.8141,0,0,0.3660,0.0000
1842,mlpppo_small_5agents_pursuit_no_alarm_oracle,44,4,844,0,0.8000,0.1091,0,0.8100,0,0,0.1009,0.0000
1843,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,6,920,0,1.0000,0.0000,0,0.7623,0,0,0.0843,0.0000
1844,mlpppo_small_5agents_pursuit_no_alarm_oracle,49,6,837,0,0.8000,0.0163,0,0.7649,0,0,0.0383,0.0000
1845,mlpppo_small_5agents_pursuit_no_alarm_oracle,42,0,403,0,0.8000,0.1524,0,0.7178,0,0,0.1825,0.0000
1846,mlpppo_small_5agents_pursuit_no_alarm_oracle,44,2,669,0,0.8000,0.1091,0,0.7016,0,0,0.1863,0.0000
1847,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,5,614,0,1.0000,0.0000,0,0.7481,0,0,0.1224,0.0000
1848,mlpppo_small_5agents_pursuit_no_alarm_oracle,38,0,440,0,0.6000,0.1895,0,0.7676,0,0,0.1620,0.0000
1849,mlpppo_small_5agents_pursuit_no_alarm_oracle,46,4,786,0,0.8000,0.0696,0,0.7561,0,0,0.0697,0.0000
1850,mlpppo_small_5agents_pursuit_no_alarm_oracle,43,4,697,0,0.8000,0.1302,0,0.8338,0,0,0.1620,0.0000
1851,mlpppo_small_5agents_pursuit_no_alarm_oracle,44,1,674,0,0.6000,0.0909,0,0.8023,0,0,0.0984,0.0000
1852,mlpppo_small_5agents_pursuit_no_alarm_oracle,40,4,570,0,0.8000,0.2000,0,0.7725,0,0,0.0794,0.0000
1853,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,4,731,0,1.0000,0.0000,0,0.8296,0,0,0.1131,0.0000
1854,mlpppo_small_5agents_pursuit_no_alarm_oracle,34,0,503,0,0.4000,0.2353,0,0.7291,0,0,0.1870,0.0000
1855,mlpppo_small_5agents_pursuit_no_alarm_oracle,43,5,609,0,0.8000,0.1302,0,0.7522,0,0,0.0657,0.0000
1856,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,2,576,0,1.0000,0.0000,0,0.6462,0,0,0.1687,0.0000
