run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
328,mlpppo_small_5agents_pursuit_oracle,42,2,692,0,0.6000,0.1333,0,0.7946,2,32,0.1293,0.9286
329,mlpppo_small_5agents_pursuit_oracle,44,1,518,0,0.8000,0.1091,0,0.7330,7,28,0.1131,0.9412
330,mlpppo_small_5agents_pursuit_oracle,43,2,593,0,0.8000,0.1302,0,0.7845,10,35,0.1019,0.8750
331,mlpppo_small_5agents_pursuit_oracle,41,2,698,0,0.8000,0.1756,0,0.7790,1,33,0.2152,0.4000
332,mlpppo_small_5agents_pursuit_oracle,41,3,555,0,0.8000,0.1756,0,0.7399,6,34,0.2630,0.9655
333,mlpppo_small_5agents_pursuit_oracle,50,2,720,0,1.0000,0.0000,0,0.7440,8,38,0.0781,0.9200
334,mlpppo_small_5agents_pursuit_oracle,50,5,857,0,1.0000,0.0000,0,0.7692,21,45,0.1155,0.3333
335,mlpppo_small_5agents_pursuit_oracle,38,2,899,0,0.6000,0.2211,0,0.8656,20,35,0.2717,0.8043
336,mlpppo_small_5agents_pursuit_oracle,50,0,659,0,1.0000,0.0000,0,0.7512,10,38,0.0775,1.0000
337,mlpppo_small_5agents_pursuit_oracle,33,2,566,0,0.6000,0.3152,0,0.8537,8,24,0.3604,0.7321
338,mlpppo_small_5agents_pursuit_oracle,50,2,735,0,1.0000,0.0000,0,0.7876,13,41,0.1044,0.6786
339,mlpppo_small_5agents_pursuit_oracle,46,3,820,0,0.8000,0.0696,0,0.7704,12,36,0.0973,0.5862
340,mlpppo_small_5agents_pursuit_oracle,49,3,1037,0,0.8000,0.0163,0,0.7976,17,47,0.0834,0.8182
341,mlpppo_small_5agents_pursuit_oracle,27,2,435,0,0.4000,0.3556,0,0.8560,5,23,0.1332,0.6304
342,mlpppo_small_5agents_pursuit_oracle,34,0,581,0,0.6000,0.3059,0,0.7259,12,25,0.0679,0.7368
343,mlpppo_small_5agents_pursuit_oracle,50,7,1001,0,1.0000,0.0000,0,0.7723,4,39,0.1191,0.5455
344,mlpppo_small_5agents_pursuit_oracle,50,3,978,0,1.0000,0.0000,0,0.7484,11,44,0.0674,0.8800
345,mlpppo_small_5agents_pursuit_oracle,44,1,716,0,0.8000,0.1091,0,0.7312,10,33,0.0943,0.6154
346,mlpppo_small_5agents_pursuit_oracle,49,5,826,0,0.8000,0.0163,0,0.7355,17,41,0.0872,0.6667
347,mlpppo_small_5agents_pursuit_oracle,46,1,985,0,0.6000,0.0609,0,0.7886,22,43,0.0381,0.7619
348,mlpppo_small_5agents_pursuit_oracle,32,0,433,0,0.6000,0.3500,0,0.7564,5,26,0.1031,0.6842
349,mlpppo_small_5agents_pursuit_oracle,14,0,145,0,0.2000,0.6571,0,0.6036,3,7,0.4390,0.7193
350,mlpppo_small_5agents_pursuit_oracle,44,3,914,0,0.8000,0.1091,0,0.7484,17,40,0.1212,0.7333
351,mlpppo_small_5agents_pursuit_oracle,41,4,464,0,0.6000,0.1659,0,0.7088,6,30,0.2008,0.5714
352,mlpppo_small_5agents_pursuit_oracle,35,0,230,0,0.6000,0.2743,0,0.7046,2,15,0.3268,0.8649
353,mlpppo_small_5agents_pursuit_oracle,41,5,680,0,0.8000,0.1756,0,0.7807,7,37,0.2421,0.6667
354,mlpppo_small_5agents_pursuit_oracle,49,4,759,0,0.8000,0.0163,0,0.7288,14,38,0.1011,0.8000
355,mlpppo_small_5agents_pursuit_oracle,42,3,611,0,0.8000,0.1524,0,0.7233,6,30,0.0949,0.7381
356,mlpppo_small_5agents_pursuit_oracle,36,4,478,0,0.6000,0.2556,0,0.8034,3,30,0.3029,0.8000
357,mlpppo_small_5agents_pursuit_oracle,47,4,1007,0,0.8000,0.0511,0,0.7576,33,39,0.0793,0.6000
358,mlpppo_small_5agents_pursuit_oracle,42,6,502,0,0.8000,0.1524,0,0.8014,7,28,0.1410,0.9000
359,mlpppo_small_5agents_pursuit_oracle,43,5,794,0,0.8000,0.1302,0,0.7955,13,38,0.1249,0.6000
360,mlpppo_small_5agents_pursuit_oracle,34,1,534,0,0.6000,0.2824,0,0.8485,4,29,0.1925,0.8696
361,mlpppo_small_5agents_pursuit_oracle,43,1,494,0,0.6000,0.1023,0,0.7037,0,38,0.0891,0.8039
362,mlpppo_small_5agents_pursuit_oracle,48,2,782,0,0.8000,0.0333,0,0.7879,25,37,0.1104,1.0000
363,mlpppo_small_5agents_pursuit_oracle,50,0,783,0,1.0000,0.0000,0,0.7630,9,40,0.0300,0.5556
364,mlpppo_small_5agents_pursuit_oracle,41,2,399,0,0.8000,0.1756,0,0.7005,4,28,0.2795,0.7500
365,mlpppo_small_5agents_pursuit_oracle,43,1,678,0,0.8000,0.1302,0,0.7453,5,32,0.1979,0.8750
