run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
899,mlpppo_small_5agents_scarcity_social_oracle,28,12,1094,0,0.2000,0.3571,1092,0.9247,0,0,0.4249,0.0000
900,mlpppo_small_5agents_scarcity_social_oracle,28,13,1141,0,0.2000,0.3286,1141,0.9468,0,0,0.2561,0.0000
901,mlpppo_small_5agents_scarcity_social_oracle,24,9,1090,0,0.2000,0.4000,1092,0.9239,0,0,0.3524,0.0000
902,mlpppo_small_5agents_scarcity_social_oracle,23,6,898,0,0.4000,0.4696,900,0.9183,0,0,0.6081,0.0000
903,mlpppo_small_5agents_scarcity_social_oracle,24,4,1172,0,0.0000,0.3500,1172,0.9311,0,0,0.2431,0.0000
904,mlpppo_small_5agents_scarcity_social_oracle,26,3,1174,0,0.2000,0.3692,1173,0.9104,0,0,0.2503,0.0000
905,mlpppo_small_5agents_scarcity_social_oracle,27,7,1274,0,0.0000,0.2074,1274,0.9241,0,0,0.0985,0.0000
906,mlpppo_small_5agents_scarcity_social_oracle,26,6,1139,0,0.0000,0.4000,1138,0.9130,0,0,0.2742,0.0000
907,mlpppo_small_5agents_scarcity_social_oracle,27,10,1248,0,0.0000,0.2370,1245,0.9359,0,0,0.1746,0.0000
908,mlpppo_small_5agents_scarcity_social_oracle,25,7,1052,0,0.4000,0.4160,1056,0.9312,0,0,0.2537,0.0000
909,mlpppo_small_5agents_scarcity_social_oracle,18,4,1144,0,0.0000,0.3778,1146,0.9288,0,0,0.4473,0.0000
910,mlpppo_small_5agents_scarcity_social_oracle,22,5,1071,0,0.0000,0.4364,1069,0.9085,0,0,0.2069,0.0000
911,mlpppo_small_5agents_scarcity_social_oracle,27,5,1156,0,0.2000,0.3852,1156,0.9117,0,0,0.1336,0.0000
912,mlpppo_small_5agents_scarcity_social_oracle,24,4,1237,0,0.0000,0.3167,1236,0.9298,0,0,0.2799,0.0000
913,mlpppo_small_5agents_scarcity_social_oracle,21,4,1051,0,0.2000,0.5143,1054,0.9132,0,0,0.2651,0.0000
914,mlpppo_small_5agents_scarcity_social_oracle,23,6,1224,0,0.0000,0.2609,1225,0.9204,0,0,0.1818,0.0000
915,mlpppo_small_5agents_scarcity_social_oracle,22,3,1131,0,0.0000,0.4364,1131,0.9290,0,0,0.1799,0.0000
916,mlpppo_small_5agents_scarcity_social_oracle,27,6,1140,0,0.2000,0.3259,1141,0.9117,0,0,0.3414,0.0000
917,mlpppo_small_5agents_scarcity_social_oracle,22,2,1127,0,0.2000,0.4727,1127,0.9203,0,0,0.3365,0.0000
918,mlpppo_small_5agents_scarcity_social_oracle,20,6,1051,0,0.2000,0.4600,1054,0.9239,0,0,0.4265,0.0000
919,mlpppo_small_5agents_scarcity_social_oracle,22,4,1141,0,0.0000,0.3818,1141,0.9162,0,0,0.1303,0.0000
920,mlpppo_small_5agents_scarcity_social_oracle,24,8,1143,0,0.0000,0.3500,1143,0.9187,0,0,0.3223,0.0000
921,mlpppo_small_5agents_scarcity_social_oracle,17,5,880,0,0.2000,0.4235,882,0.9254,0,0,0.4964,0.0000
922,mlpppo_small_5agents_scarcity_social_oracle,26,6,923,0,0.4000,0.4000,925,0.9142,0,0,0.3053,0.0000
923,mlpppo_small_5agents_scarcity_social_oracle,21,4,1062,0,0.0000,0.4571,1062,0.9292,0,0,0.2682,0.0000
924,mlpppo_small_5agents_scarcity_social_oracle,27,4,1239,0,0.0000,0.2963,1236,0.9051,0,0,0.1447,0.0000
925,mlpppo_small_5agents_scarcity_social_oracle,25,4,1168,0,0.2000,0.4160,1172,0.9135,0,0,0.2201,0.0000
