run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
4898,2000,102.0619961456151,102.0619961456151,2001,max_steps,False,18,25,250.0,0.2859737357971238,0,0,False,0.983
4899,1668,224.79770169758729,224.79770169758729,1668,completed_all_food,True,25,25,800.0,0.3179029303929124,3,3,False,0.9982003599280144
4900,1274,36.05369139188982,36.05369139188982,1274,health_depleted,False,12,25,255.0,0.34323516084208183,4,3,True,0.9560094265514533
4901,1507,184.27820137980237,184.27820137980237,1507,completed_all_food,True,25,25,800.0,0.3323185598692811,0,0,False,0.99734395750332
4902,2000,115.01595998370553,115.01595998370553,2001,max_steps,False,19,25,530.0,0.33446903858217153,12,12,False,0.982
4903,1093,129.38511368028588,129.38511368028588,1093,completed_all_food,True,25,25,800.0,0.42087042420668797,5,5,False,0.9597069597069597
4904,2000,156.8249736573612,156.8249736573612,2001,max_steps,False,20,25,336.0,0.28944772077866826,11,11,False,0.985
4905,277,27.31500000000011,27.31500000000011,277,health_depleted,False,5,25,744.0,0.31032552326910684,5,4,True,1.0
4906,1165,180.64450877135465,180.64450877135465,1165,completed_all_food,True,25,25,800.0,0.37986757095973867,3,3,False,0.9922680412371134
4907,1720,200.37631547736314,200.37631547736314,1720,completed_all_food,True,25,25,800.0,0.25226494748085776,0,0,False,0.9994182664339732
4908,2000,131.93219052036207,131.93219052036207,2001,max_steps,False,24,25,496.0,0.31219786156543783,2,2,False,0.9645
4909,1384,49.87449640596424,49.87449640596424,1384,health_depleted,False,19,25,792.0,0.30868788199431696,12,11,True,0.9609544468546638
4910,1349,208.2772998926848,208.2772998926848,1349,completed_all_food,True,25,25,800.0,0.3739968109609552,10,10,False,1.0
4911,2000,100.22969387721949,100.22969387721949,2001,max_steps,False,20,25,766.0,0.23569906992188366,2,2,False,0.9635
4912,1344,110.28326349935355,110.28326349935355,1344,completed_all_food,True,25,25,800.0,0.3266436915515146,13,13,False,0.9560685033507074
4913,820,90.2084344120436,90.2084344120436,820,health_depleted,False,15,25,740.0,0.3584648314769653,2,1,True,0.9804639804639804
4914,351,-36.582164109622525,-36.582164109622525,351,health_depleted,False,9,25,765.0,0.4255676496704274,8,8,True,0.8514285714285714
4915,2000,155.3362541754078,155.3362541754078,2001,max_steps,False,20,25,267.0,0.3258784854495751,30,29,False,0.9935
4916,1914,161.0793650050349,161.0793650050349,1914,completed_all_food,True,25,25,800.0,0.29307583026600825,9,9,False,0.9649764767381077
4917,918,64.18247534801168,64.18247534801168,918,health_depleted,False,13,25,639.0,0.3359280278505747,4,3,True,0.9487459105779716
