run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
213,mlpppo_small_2agents_propfood_oracle,20,0,60,0,1.0000,0.0000,0,0.7923,0,0,0.0229,0.0000
214,mlpppo_small_2agents_propfood_oracle,20,0,48,0,1.0000,0.0000,0,0.7186,0,0,0.1325,0.0000
215,mlpppo_small_2agents_propfood_oracle,20,0,104,0,1.0000,0.0000,0,0.7592,0,0,0.0955,0.0000
216,mlpppo_small_2agents_propfood_oracle,20,0,9,0,1.0000,0.0000,0,0.5102,0,0,0.0440,0.0000
217,mlpppo_small_2agents_propfood_oracle,20,0,5,0,1.0000,0.0000,0,0.5979,0,0,0.0877,0.0000
218,mlpppo_small_2agents_propfood_oracle,20,0,71,0,1.0000,0.0000,0,0.7867,0,0,0.1170,0.0000
219,mlpppo_small_2agents_propfood_oracle,20,0,50,0,1.0000,0.0000,0,0.6870,0,0,0.0090,0.0000
220,mlpppo_small_2agents_propfood_oracle,20,1,58,0,1.0000,0.0000,0,0.6657,0,0,0.0619,0.0000
221,mlpppo_small_2agents_propfood_oracle,20,0,56,0,1.0000,0.0000,0,0.7778,0,0,0.1550,0.0000
222,mlpppo_small_2agents_propfood_oracle,20,0,39,0,1.0000,0.0000,0,0.6672,0,0,0.0252,0.0000
223,mlpppo_small_2agents_propfood_oracle,20,0,112,0,1.0000,0.0000,0,0.7914,0,0,0.0665,0.0000
