run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
282,mlpppo_small_2agents_propfood_oracle,20,0,46,0,1.0000,0.0000,0,0.6748,0,0,0.0107,0.0000
283,mlpppo_small_2agents_propfood_oracle,20,0,16,0,1.0000,0.0000,0,0.6976,0,0,0.0152,0.0000
284,mlpppo_small_2agents_propfood_oracle,20,0,219,0,1.0000,0.0000,0,0.8960,0,0,0.1051,0.0000
285,mlpppo_small_2agents_propfood_oracle,20,0,48,0,1.0000,0.0000,0,0.7039,0,0,0.0425,0.0000
286,mlpppo_small_2agents_propfood_oracle,20,0,45,0,1.0000,0.0000,0,0.7028,0,0,0.0978,0.0000
287,mlpppo_small_2agents_propfood_oracle,20,0,122,0,1.0000,0.0000,0,0.8802,0,0,0.0749,0.0000
288,mlpppo_small_2agents_propfood_oracle,20,0,114,0,1.0000,0.0000,0,0.7813,0,0,0.0265,0.0000
289,mlpppo_small_2agents_propfood_oracle,20,0,11,0,1.0000,0.0000,0,0.5646,0,0,0.0607,0.0000
290,mlpppo_small_2agents_propfood_oracle,20,0,136,0,1.0000,0.0000,0,0.8525,0,0,0.0574,0.0000
291,mlpppo_small_2agents_propfood_oracle,20,1,128,0,1.0000,0.0000,0,0.8000,0,0,0.0284,0.0000
292,mlpppo_small_2agents_propfood_oracle,20,1,134,0,1.0000,0.0000,0,0.8454,0,0,0.0936,0.0000
293,mlpppo_small_2agents_propfood_oracle,20,0,28,0,1.0000,0.0000,0,0.6326,0,0,0.1138,0.0000
294,mlpppo_small_2agents_propfood_oracle,20,0,16,0,1.0000,0.0000,0,0.6316,0,0,0.0339,0.0000
295,mlpppo_small_2agents_propfood_oracle,20,0,65,0,1.0000,0.0000,0,0.7227,0,0,0.0383,0.0000
296,mlpppo_small_2agents_propfood_oracle,20,0,84,0,1.0000,0.0000,0,0.7311,0,0,0.0455,0.0000
297,mlpppo_small_2agents_propfood_oracle,20,1,135,0,1.0000,0.0000,0,0.8298,0,0,0.0094,0.0000
298,mlpppo_small_2agents_propfood_oracle,20,0,29,0,1.0000,0.0000,0,0.6454,0,0,0.0242,0.0000
299,mlpppo_small_2agents_propfood_oracle,20,1,110,0,1.0000,0.0000,0,0.7864,0,0,0.0847,0.0000
300,mlpppo_small_2agents_propfood_oracle,20,0,74,0,1.0000,0.0000,0,0.6761,0,0,0.0726,0.0000
301,mlpppo_small_2agents_propfood_oracle,20,0,157,0,1.0000,0.0000,0,0.8147,0,0,0.0644,0.0000
302,mlpppo_small_2agents_propfood_oracle,20,0,65,0,1.0000,0.0000,0,0.7131,0,0,0.0415,0.0000
303,mlpppo_small_2agents_propfood_oracle,20,0,55,0,1.0000,0.0000,0,0.6234,0,0,0.0863,0.0000
304,mlpppo_small_2agents_propfood_oracle,20,0,49,0,1.0000,0.0000,0,0.6281,0,0,0.0000,0.0000
305,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5109,0,0,0.0397,0.0000
306,mlpppo_small_2agents_propfood_oracle,20,0,15,0,1.0000,0.0000,0,0.6965,0,0,0.0117,0.0000
307,mlpppo_small_2agents_propfood_oracle,20,0,124,0,1.0000,0.0000,0,0.8015,0,0,0.0646,0.0000
308,mlpppo_small_2agents_propfood_oracle,20,0,70,0,1.0000,0.0000,0,0.7471,0,0,0.0176,0.0000
309,mlpppo_small_2agents_propfood_oracle,20,0,11,0,1.0000,0.0000,0,0.5865,0,0,0.1629,0.0000
310,mlpppo_small_2agents_propfood_oracle,20,0,5,0,1.0000,0.0000,0,0.6651,0,0,0.0197,0.0000
311,mlpppo_small_2agents_propfood_oracle,20,0,103,0,1.0000,0.0000,0,0.7575,0,0,0.0440,0.0000
312,mlpppo_small_2agents_propfood_oracle,20,0,30,0,1.0000,0.0000,0,0.6997,0,0,0.0203,0.0000
313,mlpppo_small_2agents_propfood_oracle,20,0,68,0,1.0000,0.0000,0,0.7362,0,0,0.0984,0.0000
314,mlpppo_small_2agents_propfood_oracle,20,0,24,0,1.0000,0.0000,0,0.7063,0,0,0.0040,0.0000
315,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5400,0,0,0.1171,0.0000
316,mlpppo_small_2agents_propfood_oracle,20,0,107,0,1.0000,0.0000,0,0.8200,0,0,0.0879,0.0000
317,mlpppo_small_2agents_propfood_oracle,20,0,30,0,1.0000,0.0000,0,0.7267,0,0,0.0613,0.0000
318,mlpppo_small_2agents_propfood_oracle,20,1,94,0,1.0000,0.0000,0,0.8051,0,0,0.1323,0.0000
319,mlpppo_small_2agents_propfood_oracle,20,0,86,0,1.0000,0.0000,0,0.7938,0,0,0.0263,0.0000
320,mlpppo_small_2agents_propfood_oracle,20,0,76,0,1.0000,0.0000,0,0.7239,0,0,0.0771,0.0000
321,mlpppo_small_2agents_propfood_oracle,20,0,2,0,1.0000,0.0000,0,0.6612,0,0,0.1224,0.0000
322,mlpppo_small_2agents_propfood_oracle,20,0,91,0,1.0000,0.0000,0,0.7622,0,0,0.0066,0.0000
323,mlpppo_small_2agents_propfood_oracle,20,0,54,0,1.0000,0.0000,0,0.7333,0,0,0.0276,0.0000
324,mlpppo_small_2agents_propfood_oracle,20,0,6,0,1.0000,0.0000,0,0.6466,0,0,0.0154,0.0000
325,mlpppo_small_2agents_propfood_oracle,20,0,7,0,1.0000,0.0000,0,0.6767,0,0,0.0152,0.0000
326,mlpppo_small_2agents_propfood_oracle,20,0,65,0,1.0000,0.0000,0,0.7420,0,0,0.1015,0.0000
327,mlpppo_small_2agents_propfood_oracle,20,0,46,0,1.0000,0.0000,0,0.6566,0,0,0.0326,0.0000
328,mlpppo_small_2agents_propfood_oracle,20,0,40,0,1.0000,0.0000,0,0.6988,0,0,0.1180,0.0000
329,mlpppo_small_2agents_propfood_oracle,20,0,112,0,1.0000,0.0000,0,0.7326,0,0,0.0584,0.0000
330,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5924,0,0,0.0477,0.0000
331,mlpppo_small_2agents_propfood_oracle,20,0,68,0,1.0000,0.0000,0,0.7105,0,0,0.0070,0.0000
332,mlpppo_small_2agents_propfood_oracle,20,0,52,0,1.0000,0.0000,0,0.7322,0,0,0.0395,0.0000
333,mlpppo_small_2agents_propfood_oracle,20,0,42,0,1.0000,0.0000,0,0.6417,0,0,0.0486,0.0000
334,mlpppo_small_2agents_propfood_oracle,20,0,120,0,1.0000,0.0000,0,0.8252,0,0,0.0459,0.0000
335,mlpppo_small_2agents_propfood_oracle,20,0,38,0,1.0000,0.0000,0,0.7259,0,0,0.1950,0.0000
336,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.6139,0,0,0.0489,0.0000
337,mlpppo_small_2agents_propfood_oracle,20,0,92,0,1.0000,0.0000,0,0.6789,0,0,0.0705,0.0000
338,mlpppo_small_2agents_propfood_oracle,20,0,130,0,1.0000,0.0000,0,0.8195,0,0,0.0899,0.0000
339,mlpppo_small_2agents_propfood_oracle,20,0,98,0,1.0000,0.0000,0,0.8141,0,0,0.1381,0.0000
340,mlpppo_small_2agents_propfood_oracle,20,0,26,0,1.0000,0.0000,0,0.7246,0,0,0.0114,0.0000
341,mlpppo_small_2agents_propfood_oracle,20,0,10,0,1.0000,0.0000,0,0.5374,0,0,0.0361,0.0000
342,mlpppo_small_2agents_propfood_oracle,20,0,195,0,1.0000,0.0000,0,0.8412,0,0,0.0167,0.0000
343,mlpppo_small_2agents_propfood_oracle,20,0,120,0,1.0000,0.0000,0,0.7887,0,0,0.0475,0.0000
344,mlpppo_small_2agents_propfood_oracle,20,0,124,0,1.0000,0.0000,0,0.7518,0,0,0.0390,0.0000
345,mlpppo_small_2agents_propfood_oracle,20,0,14,0,1.0000,0.0000,0,0.7699,0,0,0.0085,0.0000
346,mlpppo_small_2agents_propfood_oracle,20,0,56,0,1.0000,0.0000,0,0.6325,0,0,0.0811,0.0000
347,mlpppo_small_2agents_propfood_oracle,20,0,52,0,1.0000,0.0000,0,0.7206,0,0,0.0423,0.0000
348,mlpppo_small_2agents_propfood_oracle,20,0,86,0,1.0000,0.0000,0,0.7175,0,0,0.0210,0.0000
349,mlpppo_small_2agents_propfood_oracle,20,0,102,0,1.0000,0.0000,0,0.7587,0,0,0.0094,0.0000
350,mlpppo_small_2agents_propfood_oracle,20,0,4,0,1.0000,0.0000,0,0.6390,0,0,0.0262,0.0000
351,mlpppo_small_2agents_propfood_oracle,20,1,135,0,1.0000,0.0000,0,0.7895,0,0,0.0938,0.0000
352,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5917,0,0,0.0477,0.0000
353,mlpppo_small_2agents_propfood_oracle,20,0,66,0,1.0000,0.0000,0,0.7632,0,0,0.0040,0.0000
354,mlpppo_small_2agents_propfood_oracle,20,0,140,0,1.0000,0.0000,0,0.8298,0,0,0.0080,0.0000
355,mlpppo_small_2agents_propfood_oracle,20,2,146,0,1.0000,0.0000,0,0.8536,0,0,0.0257,0.0000
