run,config_name,agent_id,steps,termination_reason,foods_collected,total_reward,success,satiety_remaining,foods_available
83,mlpppo_small_2agents_propfood_oracle,agent_1,164,completed_all_food,10,37.1700,True,199.00,10
84,mlpppo_small_2agents_propfood_oracle,agent_0,66,completed_all_food,10,21.1800,True,199.00,10
84,mlpppo_small_2agents_propfood_oracle,agent_1,171,completed_all_food,10,26.6550,True,199.00,10
85,mlpppo_small_2agents_propfood_oracle,agent_0,146,completed_all_food,10,32.2600,True,199.00,10
85,mlpppo_small_2agents_propfood_oracle,agent_1,154,completed_all_food,10,27.7200,True,199.00,10
86,mlpppo_small_2agents_propfood_oracle,agent_0,161,completed_all_food,10,31.3450,True,199.00,10
86,mlpppo_small_2agents_propfood_oracle,agent_1,116,completed_all_food,10,20.4300,True,199.00,10
87,mlpppo_small_2agents_propfood_oracle,agent_0,114,completed_all_food,10,24.9400,True,199.00,10
87,mlpppo_small_2agents_propfood_oracle,agent_1,265,completed_all_food,10,33.0250,True,199.00,10
88,mlpppo_small_2agents_propfood_oracle,agent_0,119,completed_all_food,10,24.9150,True,199.00,10
88,mlpppo_small_2agents_propfood_oracle,agent_1,183,completed_all_food,10,30.4350,True,199.00,10
89,mlpppo_small_2agents_propfood_oracle,agent_0,149,completed_all_food,10,30.7450,True,199.00,10
89,mlpppo_small_2agents_propfood_oracle,agent_1,134,completed_all_food,10,17.7400,True,199.00,10
90,mlpppo_small_2agents_propfood_oracle,agent_0,140,completed_all_food,10,29.3100,True,199.00,10
90,mlpppo_small_2agents_propfood_oracle,agent_1,210,completed_all_food,10,36.2600,True,199.00,10
91,mlpppo_small_2agents_propfood_oracle,agent_0,123,completed_all_food,10,26.5950,True,199.00,10
91,mlpppo_small_2agents_propfood_oracle,agent_1,189,completed_all_food,10,31.1250,True,199.00,10
92,mlpppo_small_2agents_propfood_oracle,agent_0,109,completed_all_food,10,17.8850,True,199.00,10
92,mlpppo_small_2agents_propfood_oracle,agent_1,148,completed_all_food,10,18.7300,True,199.00,10
93,mlpppo_small_2agents_propfood_oracle,agent_0,174,completed_all_food,10,39.0800,True,199.00,10
93,mlpppo_small_2agents_propfood_oracle,agent_1,167,completed_all_food,10,34.5750,True,199.00,10
94,mlpppo_small_2agents_propfood_oracle,agent_0,117,completed_all_food,10,22.4250,True,199.00,10
94,mlpppo_small_2agents_propfood_oracle,agent_1,151,completed_all_food,10,22.1550,True,199.00,10
95,mlpppo_small_2agents_propfood_oracle,agent_0,128,completed_all_food,10,25.8700,True,199.00,10
95,mlpppo_small_2agents_propfood_oracle,agent_1,196,completed_all_food,10,41.0100,True,199.00,10
96,mlpppo_small_2agents_propfood_oracle,agent_0,175,completed_all_food,10,45.0950,True,199.00,10
96,mlpppo_small_2agents_propfood_oracle,agent_1,180,completed_all_food,10,31.0900,True,199.00,10
97,mlpppo_small_2agents_propfood_oracle,agent_0,95,completed_all_food,10,25.0350,True,199.00,10
97,mlpppo_small_2agents_propfood_oracle,agent_1,141,completed_all_food,10,23.2850,True,199.00,10
98,mlpppo_small_2agents_propfood_oracle,agent_0,128,completed_all_food,10,31.8500,True,199.00,10
98,mlpppo_small_2agents_propfood_oracle,agent_1,151,completed_all_food,10,30.5550,True,199.00,10
99,mlpppo_small_2agents_propfood_oracle,agent_0,72,completed_all_food,10,17.1500,True,199.00,10
99,mlpppo_small_2agents_propfood_oracle,agent_1,131,completed_all_food,10,31.7550,True,199.00,10
100,mlpppo_small_2agents_propfood_oracle,agent_0,138,completed_all_food,10,26.8200,True,199.00,10
100,mlpppo_small_2agents_propfood_oracle,agent_1,148,completed_all_food,10,36.5500,True,199.00,10
101,mlpppo_small_2agents_propfood_oracle,agent_0,108,completed_all_food,10,25.4500,True,199.00,10
101,mlpppo_small_2agents_propfood_oracle,agent_1,174,completed_all_food,10,41.3800,True,199.00,10
