run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
1276,179,50.95500000000004,50.95500000000004,179,completed_all_food,True,10,10,200.0,0.6132274791539472,0,0,False,nan
1277,127,37.14500000000009,37.14500000000009,127,completed_all_food,True,10,10,200.0,0.6693434343434344,0,0,False,nan
1278,186,51.100000000000065,51.100000000000065,186,completed_all_food,True,10,10,200.0,0.6123932960744106,0,0,False,nan
1279,175,44.98500000000002,44.98500000000002,175,completed_all_food,True,10,10,200.0,0.5266900930979325,0,0,False,nan
1280,130,29.710000000000075,29.710000000000075,130,completed_all_food,True,10,10,200.0,0.6195604395604396,0,0,False,nan
1281,186,42.690000000000104,42.690000000000104,186,completed_all_food,True,10,10,200.0,0.4984979114023232,0,0,False,nan
1282,171,45.47500000000006,45.47500000000006,171,completed_all_food,True,10,10,200.0,0.5792422489919716,0,0,False,nan
1283,183,44.81500000000012,44.81500000000012,183,completed_all_food,True,10,10,200.0,0.5718833033151919,0,0,False,nan
1284,181,44.46500000000005,44.46500000000005,181,completed_all_food,True,10,10,200.0,0.546037984890926,0,0,False,nan
1285,130,44.19000000000011,44.19000000000011,130,completed_all_food,True,10,10,200.0,0.7003781229090826,0,0,False,nan
1286,147,46.07500000000007,46.07500000000007,147,completed_all_food,True,10,10,200.0,0.6765326813410337,0,0,False,nan
1287,158,34.73000000000008,34.73000000000008,158,completed_all_food,True,10,10,200.0,0.5059318459318459,0,0,False,nan
1288,122,36.37000000000007,36.37000000000007,122,completed_all_food,True,10,10,200.0,0.6903811252268602,0,0,False,nan
1289,186,39.62000000000011,39.62000000000011,186,completed_all_food,True,10,10,200.0,0.4789001515725654,0,0,False,nan
1290,185,48.43500000000008,48.43500000000008,185,completed_all_food,True,10,10,200.0,0.6277783173886283,0,0,False,nan
1291,118,30.42000000000007,30.42000000000007,118,completed_all_food,True,10,10,200.0,0.6260334436805025,0,0,False,nan
1292,147,38.4450000000001,38.4450000000001,147,completed_all_food,True,10,10,200.0,0.5949761904761905,0,0,False,nan
1293,187,45.1450000000001,45.1450000000001,187,completed_all_food,True,10,10,200.0,0.5176438007073019,0,0,False,nan
1294,157,45.125000000000064,45.125000000000064,157,completed_all_food,True,10,10,200.0,0.6408462551940813,0,0,False,nan
1295,115,30.13500000000005,30.13500000000005,115,completed_all_food,True,10,10,200.0,0.6504701216657739,0,0,False,nan
1296,135,35.47500000000008,35.47500000000008,135,completed_all_food,True,10,10,200.0,0.6041368816368816,0,0,False,nan
1297,131,29.99500000000009,29.99500000000009,131,completed_all_food,True,10,10,200.0,0.5588447470026418,0,0,False,nan
1298,129,43.62500000000009,43.62500000000009,129,completed_all_food,True,10,10,200.0,0.7781080151732326,0,0,False,nan
1299,144,40.440000000000076,40.440000000000076,144,completed_all_food,True,10,10,200.0,0.7161111111111111,0,0,False,nan
1300,166,56.23000000000011,56.23000000000011,166,completed_all_food,True,10,10,200.0,0.7079648877094697,0,0,False,nan
1301,135,39.6750000000001,39.6750000000001,135,completed_all_food,True,10,10,200.0,0.5885501753148812,0,0,False,nan
1302,178,41.950000000000074,41.950000000000074,178,completed_all_food,True,10,10,200.0,0.5142753134229107,0,0,False,nan
1303,151,43.06500000000009,43.06500000000009,151,completed_all_food,True,10,10,200.0,0.6711309523809523,0,0,False,nan
1304,104,30.540000000000063,30.540000000000063,104,completed_all_food,True,10,10,200.0,0.6375,0,0,False,nan
1305,152,39.82000000000009,39.82000000000009,152,completed_all_food,True,10,10,200.0,0.6139644120247569,0,0,False,nan
1306,161,44.10500000000009,44.10500000000009,161,completed_all_food,True,10,10,200.0,0.5620723696593262,0,0,False,nan
1307,140,39.28000000000009,39.28000000000009,140,completed_all_food,True,10,10,200.0,0.6600521978021978,0,0,False,nan
1308,136,35.88000000000011,35.88000000000011,136,completed_all_food,True,10,10,200.0,0.6115599270011034,0,0,False,nan
1309,130,40.65000000000006,40.65000000000006,130,completed_all_food,True,10,10,200.0,0.7688064713064713,0,0,False,nan
1310,119,33.05500000000007,33.05500000000007,119,completed_all_food,True,10,10,200.0,0.643430735930736,0,0,False,nan
1311,123,28.625000000000064,28.625000000000064,123,completed_all_food,True,10,10,200.0,0.5330903573550632,0,0,False,nan
1312,106,33.65000000000007,33.65000000000007,106,completed_all_food,True,10,10,200.0,0.7621984877867231,0,0,False,nan
1313,110,32.44000000000007,32.44000000000007,110,completed_all_food,True,10,10,200.0,0.7238100233100233,0,0,False,nan
1314,170,47.34000000000011,47.34000000000011,170,completed_all_food,True,10,10,200.0,0.6362245018127372,0,0,False,nan
1315,180,54.63000000000007,54.63000000000007,180,completed_all_food,True,10,10,200.0,0.6833418725853344,0,0,False,nan
1316,123,35.67500000000007,35.67500000000007,123,completed_all_food,True,10,10,200.0,0.6104496891996891,0,0,False,nan
1317,168,47.340000000000096,47.340000000000096,168,completed_all_food,True,10,10,200.0,0.5959194139194139,0,0,False,nan
