run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
2031,41,7,1372,0,0.4000,0.1171,0,0.8925,0,0,0.0830,0.0000
2032,50,4,797,0,1.0000,0.0000,0,0.7702,0,0,0.1088,0.0000
2033,48,1,1114,0,0.8000,0.0333,0,0.8375,0,0,0.0899,0.0000
2034,50,3,872,0,1.0000,0.0000,0,0.8076,0,0,0.1165,0.0000
2035,47,7,1310,0,0.4000,0.0255,0,0.8851,0,0,0.0681,0.0000
2036,50,3,974,0,1.0000,0.0000,0,0.8487,0,0,0.0956,0.0000
2037,49,3,1065,0,0.8000,0.0163,0,0.8435,0,0,0.0783,0.0000
2038,48,4,1174,0,0.8000,0.0333,0,0.8510,0,0,0.1306,0.0000
2039,47,5,1135,0,0.8000,0.0511,0,0.8423,0,0,0.0755,0.0000
2040,49,10,1084,0,0.8000,0.0163,0,0.8399,0,0,0.0819,0.0000
2041,50,2,822,0,1.0000,0.0000,0,0.7956,0,0,0.0680,0.0000
2042,47,2,923,0,0.8000,0.0511,0,0.8154,0,0,0.0737,0.0000
2043,46,2,967,0,0.8000,0.0696,0,0.8169,0,0,0.0717,0.0000
2044,50,3,937,0,1.0000,0.0000,0,0.8020,0,0,0.0847,0.0000
2045,47,4,1052,0,0.6000,0.0426,0,0.8576,0,0,0.0549,0.0000
2046,49,5,983,0,0.8000,0.0163,0,0.8120,0,0,0.1066,0.0000
2047,47,4,1148,0,0.8000,0.0511,0,0.8473,0,0,0.0360,0.0000
2048,50,4,1105,0,1.0000,0.0000,0,0.8138,0,0,0.1004,0.0000
2049,47,5,887,0,0.8000,0.0511,0,0.8214,0,0,0.1360,0.0000
2050,50,4,606,0,1.0000,0.0000,0,0.6963,0,0,0.0551,0.0000
2051,48,2,1097,0,0.8000,0.0333,0,0.8372,0,0,0.0453,0.0000
2052,48,4,989,0,0.8000,0.0333,0,0.7860,0,0,0.0481,0.0000
2053,50,6,885,0,1.0000,0.0000,0,0.8002,0,0,0.0834,0.0000
2054,47,3,955,0,0.6000,0.0426,0,0.7836,0,0,0.0533,0.0000
2055,46,3,949,0,0.8000,0.0696,0,0.7834,0,0,0.0897,0.0000
2056,43,3,1091,0,0.6000,0.1116,0,0.8733,0,0,0.1551,0.0000
2057,42,2,995,0,0.6000,0.1238,0,0.8474,0,0,0.0608,0.0000
2058,49,4,1002,0,0.8000,0.0163,0,0.7888,0,0,0.0962,0.0000
2059,46,6,1309,0,0.8000,0.0696,0,0.8368,0,0,0.0440,0.0000
2060,44,3,1123,0,0.8000,0.1091,0,0.8632,0,0,0.0828,0.0000
2061,50,2,877,0,1.0000,0.0000,0,0.8102,0,0,0.1055,0.0000
2062,47,5,963,0,0.8000,0.0511,0,0.7561,0,0,0.0448,0.0000
2063,50,5,956,0,1.0000,0.0000,0,0.8132,0,0,0.1092,0.0000
2064,50,5,933,0,1.0000,0.0000,0,0.7994,0,0,0.0272,0.0000
2065,49,3,1033,0,0.8000,0.0163,0,0.8293,0,0,0.1209,0.0000
2066,48,6,920,0,0.8000,0.0333,0,0.8083,0,0,0.0721,0.0000
2067,50,4,967,0,1.0000,0.0000,0,0.8427,0,0,0.0299,0.0000
2068,46,4,1052,0,0.8000,0.0696,0,0.8469,0,0,0.1203,0.0000
2069,49,2,1026,0,0.8000,0.0163,0,0.8494,0,0,0.0581,0.0000
2070,46,8,1057,0,0.6000,0.0609,0,0.8327,0,0,0.1016,0.0000
2071,50,3,944,0,1.0000,0.0000,0,0.7970,0,0,0.0641,0.0000
2072,50,4,908,0,1.0000,0.0000,0,0.7780,0,0,0.0819,0.0000
2073,43,3,1321,0,0.4000,0.0837,0,0.8790,0,0,0.1287,0.0000
2074,50,1,815,0,1.0000,0.0000,0,0.7914,0,0,0.1106,0.0000
2075,50,5,987,0,1.0000,0.0000,0,0.7869,0,0,0.0991,0.0000
2076,50,5,823,0,1.0000,0.0000,0,0.8074,0,0,0.0861,0.0000
2077,50,5,892,0,1.0000,0.0000,0,0.8178,0,0,0.1211,0.0000
2078,46,5,1213,0,0.6000,0.0609,0,0.8757,0,0,0.0950,0.0000
2079,47,9,1288,0,0.8000,0.0511,0,0.7863,0,0,0.0348,0.0000
2080,48,6,830,0,0.8000,0.0333,0,0.7792,0,0,0.0689,0.0000
2081,50,4,826,0,1.0000,0.0000,0,0.8172,0,0,0.0656,0.0000
2082,49,5,1233,0,0.8000,0.0163,0,0.8335,0,0,0.1016,0.0000
2083,49,9,1124,0,0.8000,0.0163,0,0.8253,0,0,0.1244,0.0000
2084,38,9,1327,0,0.4000,0.1579,0,0.9050,0,0,0.0683,0.0000
2085,50,9,1129,0,1.0000,0.0000,0,0.8547,0,0,0.0486,0.0000
2086,50,3,783,0,1.0000,0.0000,0,0.7520,0,0,0.0685,0.0000
2087,46,4,1189,0,0.4000,0.0435,0,0.8761,0,0,0.0597,0.0000
2088,48,5,693,0,0.8000,0.0333,0,0.7402,0,0,0.0404,0.0000
2089,46,5,883,0,0.8000,0.0696,0,0.7585,0,0,0.0732,0.0000
2090,46,2,937,0,0.8000,0.0696,0,0.8142,0,0,0.0796,0.0000
2091,50,8,992,0,1.0000,0.0000,0,0.7965,0,0,0.0824,0.0000
2092,50,6,764,0,1.0000,0.0000,0,0.7878,0,0,0.1294,0.0000
2093,50,8,922,0,1.0000,0.0000,0,0.8335,0,0,0.0953,0.0000
2094,50,6,770,0,1.0000,0.0000,0,0.8272,0,0,0.0860,0.0000
2095,50,10,981,0,1.0000,0.0000,0,0.8312,0,0,0.0471,0.0000
2096,50,5,690,0,1.0000,0.0000,0,0.7688,0,0,0.1476,0.0000
2097,47,1,947,0,0.6000,0.0426,0,0.8197,0,0,0.1288,0.0000
2098,50,2,750,0,1.0000,0.0000,0,0.7732,0,0,0.1250,0.0000
2099,50,11,991,0,1.0000,0.0000,0,0.8246,0,0,0.0772,0.0000
2100,49,5,955,0,0.8000,0.0163,0,0.8313,0,0,0.1027,0.0000
2101,50,7,755,0,1.0000,0.0000,0,0.8156,0,0,0.1298,0.0000
2102,50,9,1036,0,1.0000,0.0000,0,0.8308,0,0,0.0779,0.0000
2103,50,5,1069,0,1.0000,0.0000,0,0.8288,0,0,0.0978,0.0000
2104,50,5,1157,0,1.0000,0.0000,0,0.8627,0,0,0.1557,0.0000
2105,50,8,940,0,1.0000,0.0000,0,0.8529,0,0,0.0205,0.0000
2106,50,3,641,0,1.0000,0.0000,0,0.7878,0,0,0.0966,0.0000
2107,50,9,944,0,1.0000,0.0000,0,0.8445,0,0,0.1253,0.0000
2108,50,4,889,0,1.0000,0.0000,0,0.8143,0,0,0.0902,0.0000
2109,50,5,1041,0,1.0000,0.0000,0,0.8060,0,0,0.0394,0.0000
2110,50,8,1007,0,1.0000,0.0000,0,0.8849,0,0,0.0938,0.0000
2111,50,10,993,0,1.0000,0.0000,0,0.7989,0,0,0.0629,0.0000
2112,49,7,948,0,0.8000,0.0163,0,0.8081,0,0,0.0836,0.0000
2113,50,4,1082,0,1.0000,0.0000,0,0.8429,0,0,0.1378,0.0000
2114,50,4,798,0,1.0000,0.0000,0,0.8155,0,0,0.0532,0.0000
2115,50,3,862,0,1.0000,0.0000,0,0.7741,0,0,0.1145,0.0000
2116,49,12,1206,0,0.8000,0.0163,0,0.8644,0,0,0.0868,0.0000
2117,50,3,929,0,1.0000,0.0000,0,0.7896,0,0,0.0863,0.0000
2118,50,7,837,0,1.0000,0.0000,0,0.8143,0,0,0.0439,0.0000
2119,49,6,986,0,0.8000,0.0163,0,0.8705,0,0,0.1229,0.0000
2120,50,7,859,0,1.0000,0.0000,0,0.7996,0,0,0.0362,0.0000
2121,50,5,839,0,1.0000,0.0000,0,0.8309,0,0,0.0521,0.0000
2122,50,6,1060,0,1.0000,0.0000,0,0.8603,0,0,0.0939,0.0000
2123,50,3,878,0,1.0000,0.0000,0,0.8184,0,0,0.0504,0.0000
2124,50,6,815,0,1.0000,0.0000,0,0.7868,0,0,0.1293,0.0000
2125,45,3,1115,0,0.8000,0.0889,0,0.8735,0,0,0.0902,0.0000
2126,49,13,1260,0,0.8000,0.0163,0,0.8494,0,0,0.0352,0.0000
2127,50,2,919,0,1.0000,0.0000,0,0.8358,0,0,0.0684,0.0000
2128,50,13,959,0,1.0000,0.0000,0,0.8448,0,0,0.0566,0.0000
2129,49,4,1174,0,0.8000,0.0163,0,0.8108,0,0,0.1707,0.0000
2130,50,7,1103,0,1.0000,0.0000,0,0.8814,0,0,0.0761,0.0000
2131,50,7,818,0,1.0000,0.0000,0,0.8105,0,0,0.1196,0.0000
2132,50,7,1067,0,1.0000,0.0000,0,0.8515,0,0,0.1042,0.0000
2133,50,2,678,0,1.0000,0.0000,0,0.7708,0,0,0.0248,0.0000
2134,46,4,1140,0,0.6000,0.0522,0,0.8747,0,0,0.1150,0.0000
2135,47,7,1162,0,0.8000,0.0511,0,0.8686,0,0,0.0960,0.0000
2136,48,4,1125,0,0.6000,0.0250,0,0.8532,0,0,0.0476,0.0000
