run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1508,43,9,1280,0,0.6000,0.1023,0,0.8647,0,0,0.1358,0.0000
1509,50,6,989,0,1.0000,0.0000,0,0.8363,0,0,0.0317,0.0000
1510,50,7,1181,0,1.0000,0.0000,0,0.8271,0,0,0.0557,0.0000
1511,50,5,849,0,1.0000,0.0000,0,0.8468,0,0,0.0655,0.0000
1512,48,3,1207,0,0.6000,0.0250,0,0.8779,0,0,0.1002,0.0000
1513,50,6,802,0,1.0000,0.0000,0,0.8315,0,0,0.1069,0.0000
1514,50,7,1135,0,1.0000,0.0000,0,0.8507,0,0,0.0778,0.0000
1515,50,6,893,0,1.0000,0.0000,0,0.7577,0,0,0.0989,0.0000
1516,46,4,1149,0,0.6000,0.0522,0,0.8323,0,0,0.1285,0.0000
1517,50,3,704,0,1.0000,0.0000,0,0.7898,0,0,0.0588,0.0000
1518,50,2,917,0,1.0000,0.0000,0,0.8491,0,0,0.1232,0.0000
1519,50,2,668,0,1.0000,0.0000,0,0.7424,0,0,0.1493,0.0000
1520,50,9,1016,0,1.0000,0.0000,0,0.8453,0,0,0.1186,0.0000
1521,50,7,1186,0,1.0000,0.0000,0,0.8476,0,0,0.0967,0.0000
1522,49,7,998,0,0.8000,0.0163,0,0.8224,0,0,0.0917,0.0000
1523,50,5,1078,0,1.0000,0.0000,0,0.8415,0,0,0.0293,0.0000
1524,50,4,831,0,1.0000,0.0000,0,0.8052,0,0,0.0601,0.0000
1525,50,7,813,0,1.0000,0.0000,0,0.7711,0,0,0.1020,0.0000
1526,50,8,1046,0,1.0000,0.0000,0,0.8877,0,0,0.0170,0.0000
1527,50,7,994,0,1.0000,0.0000,0,0.8155,0,0,0.0390,0.0000
1528,50,10,870,0,1.0000,0.0000,0,0.8223,0,0,0.0508,0.0000
1529,49,9,1235,0,0.8000,0.0163,0,0.8814,0,0,0.0753,0.0000
1530,50,6,656,0,1.0000,0.0000,0,0.7765,0,0,0.0530,0.0000
1531,45,9,1253,0,0.6000,0.0800,0,0.8698,0,0,0.0963,0.0000
1532,50,8,1128,0,1.0000,0.0000,0,0.8504,0,0,0.1285,0.0000
1533,49,2,1183,0,0.8000,0.0163,0,0.8519,0,0,0.0525,0.0000
1534,50,1,852,0,1.0000,0.0000,0,0.7910,0,0,0.0345,0.0000
1535,50,5,823,0,1.0000,0.0000,0,0.8207,0,0,0.0947,0.0000
1536,50,8,818,0,1.0000,0.0000,0,0.7758,0,0,0.1383,0.0000
1537,47,9,1224,0,0.8000,0.0511,0,0.8344,0,0,0.0507,0.0000
1538,50,7,870,0,1.0000,0.0000,0,0.8235,0,0,0.1026,0.0000
1539,47,7,1087,0,0.8000,0.0511,0,0.8727,0,0,0.0576,0.0000
1540,48,5,1016,0,0.8000,0.0333,0,0.8392,0,0,0.0670,0.0000
1541,50,9,1064,0,1.0000,0.0000,0,0.8490,0,0,0.1320,0.0000
1542,50,4,702,0,1.0000,0.0000,0,0.7702,0,0,0.0836,0.0000
1543,50,5,920,0,1.0000,0.0000,0,0.8252,0,0,0.0937,0.0000
1544,45,10,1161,0,0.4000,0.0622,0,0.8660,0,0,0.0690,0.0000
1545,50,6,743,0,1.0000,0.0000,0,0.7787,0,0,0.0500,0.0000
1546,50,7,1053,0,1.0000,0.0000,0,0.8406,0,0,0.0809,0.0000
1547,49,8,871,0,0.8000,0.0163,0,0.8376,0,0,0.0864,0.0000
1548,50,2,674,0,1.0000,0.0000,0,0.7488,0,0,0.0377,0.0000
1549,50,6,1047,0,1.0000,0.0000,0,0.8615,0,0,0.0781,0.0000
1550,50,3,812,0,1.0000,0.0000,0,0.7969,0,0,0.0677,0.0000
1551,50,12,1072,0,1.0000,0.0000,0,0.8905,0,0,0.0595,0.0000
1552,46,7,1013,0,0.8000,0.0696,0,0.8113,0,0,0.0792,0.0000
1553,50,2,789,0,1.0000,0.0000,0,0.7903,0,0,0.0240,0.0000
1554,46,7,1226,0,0.8000,0.0696,0,0.8418,0,0,0.1245,0.0000
1555,50,2,911,0,1.0000,0.0000,0,0.7988,0,0,0.0625,0.0000
1556,50,4,801,0,1.0000,0.0000,0,0.8279,0,0,0.0629,0.0000
1557,50,6,945,0,1.0000,0.0000,0,0.8455,0,0,0.0511,0.0000
1558,50,4,970,0,1.0000,0.0000,0,0.8174,0,0,0.0729,0.0000
1559,41,7,1329,0,0.4000,0.1366,0,0.8614,0,0,0.1183,0.0000
1560,50,7,771,0,1.0000,0.0000,0,0.7687,0,0,0.0886,0.0000
1561,50,10,1184,0,1.0000,0.0000,0,0.8678,0,0,0.0409,0.0000
1562,50,4,777,0,1.0000,0.0000,0,0.7344,0,0,0.1239,0.0000
1563,49,5,961,0,0.8000,0.0163,0,0.7798,0,0,0.0903,0.0000
1564,50,5,966,0,1.0000,0.0000,0,0.8070,0,0,0.0387,0.0000
1565,50,4,924,0,1.0000,0.0000,0,0.8188,0,0,0.0971,0.0000
1566,49,3,1084,0,0.8000,0.0163,0,0.8105,0,0,0.0743,0.0000
1567,40,4,1141,0,0.6000,0.1600,0,0.8747,0,0,0.0554,0.0000
1568,50,6,789,0,1.0000,0.0000,0,0.7512,0,0,0.1144,0.0000
1569,46,3,849,0,0.6000,0.0522,0,0.8257,0,0,0.1556,0.0000
1570,50,4,890,0,1.0000,0.0000,0,0.7773,0,0,0.1512,0.0000
1571,50,5,804,0,1.0000,0.0000,0,0.8351,0,0,0.0672,0.0000
1572,44,5,1022,0,0.8000,0.1091,0,0.8229,0,0,0.1130,0.0000
1573,47,4,1043,0,0.8000,0.0511,0,0.8297,0,0,0.0311,0.0000
1574,48,8,1045,0,0.8000,0.0333,0,0.7775,0,0,0.0618,0.0000
1575,50,9,845,0,1.0000,0.0000,0,0.7841,0,0,0.1091,0.0000
1576,42,5,1054,0,0.6000,0.1143,0,0.8686,0,0,0.0979,0.0000
1577,41,5,1336,0,0.2000,0.1073,0,0.8385,0,0,0.1156,0.0000
1578,48,5,1139,0,0.6000,0.0250,0,0.8135,0,0,0.0444,0.0000
1579,43,10,1241,0,0.8000,0.1302,0,0.8640,0,0,0.0807,0.0000
1580,50,5,820,0,1.0000,0.0000,0,0.7852,0,0,0.0928,0.0000
1581,50,3,983,0,1.0000,0.0000,0,0.7879,0,0,0.0461,0.0000
1582,50,9,882,0,1.0000,0.0000,0,0.7963,0,0,0.0936,0.0000
1583,50,4,779,0,1.0000,0.0000,0,0.8081,0,0,0.0732,0.0000
1584,50,5,938,0,1.0000,0.0000,0,0.7692,0,0,0.1322,0.0000
