run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
201,79,15,2544,0,0.6000,0.1684,0,0.7981,0,0,0.0721,0.0000
202,81,13,2447,0,0.5000,0.1420,0,0.8043,0,0,0.0980,0.0000
203,84,16,2482,0,0.6000,0.1476,0,0.7884,0,0,0.1048,0.0000
204,72,16,2574,0,0.3000,0.2167,0,0.8101,0,0,0.1773,0.0000
205,76,16,2381,0,0.5000,0.2053,0,0.8159,0,0,0.1379,0.0000
206,77,14,2778,0,0.4000,0.1831,0,0.8190,0,0,0.1523,0.0000
207,88,14,2677,0,0.4000,0.0727,0,0.8138,0,0,0.0949,0.0000
208,86,18,2263,0,0.7000,0.1302,0,0.7964,0,0,0.1614,0.0000
209,78,16,2627,0,0.3000,0.1282,0,0.8261,0,0,0.1079,0.0000
210,74,16,2633,0,0.3000,0.1757,0,0.8047,0,0,0.1790,0.0000
211,86,8,2397,0,0.5000,0.1023,0,0.7837,0,0,0.1485,0.0000
212,78,8,2462,0,0.6000,0.1949,0,0.7992,0,0,0.1744,0.0000
213,84,12,2500,0,0.7000,0.1476,0,0.7811,0,0,0.1683,0.0000
214,87,13,2417,0,0.7000,0.1184,0,0.7686,0,0,0.1157,0.0000
215,78,9,2416,0,0.6000,0.1949,0,0.7907,0,0,0.1486,0.0000
216,76,20,2744,0,0.3000,0.1842,0,0.8217,0,0,0.1257,0.0000
217,73,20,2653,0,0.3000,0.1795,0,0.8295,0,0,0.1752,0.0000
218,86,9,2448,0,0.6000,0.1233,0,0.7531,0,0,0.0950,0.0000
219,68,13,2863,0,0.2000,0.1941,0,0.7940,0,0,0.1997,0.0000
220,82,15,2371,0,0.7000,0.1683,0,0.7921,0,0,0.1657,0.0000
221,70,10,2624,0,0.3000,0.2029,0,0.8120,0,0,0.1116,0.0000
222,90,11,2409,0,0.6000,0.0733,0,0.7536,0,0,0.0863,0.0000
223,90,11,2325,0,0.5000,0.0644,0,0.7731,0,0,0.1236,0.0000
224,81,14,2541,0,0.5000,0.1519,0,0.7891,0,0,0.1187,0.0000
225,79,8,2568,0,0.5000,0.1734,0,0.7734,0,0,0.1989,0.0000
